feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
352	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27073732	MUCMKTPAZLSKTL-UHFFFAOYSA-N	InChI=1S/C12H24O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h11,13H,2-10H2,1H3,(H,14,15)	CCCCCCCCCC(O)CC(=O)O	C12H24O3	pos_1_1proton1methanol	216.172544628	3-Hydroxydodecanoic acid	MUCMKTPAZLSKTL	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
352	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15425812	FYSSBMZUBSBFJL-UHFFFAOYSA-N	InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)	CCCCCCCC(O)CC(=O)O	C10H20O3	pos_1_1proton1isopropanol	188.1412445	3-Hydroxydecanoic acid	FYSSBMZUBSBFJL	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
351	-1							9.0	0.54135865	ISDB	http://www.wikidata.org/entity/Q77558795	WDGGYGTUDYNFNV-HZGVNTEJSA-N	InChI=1S/C13H18O3/c1-6-9(4)16-5-10-11(6)7(2)12(14)8(3)13(10)15/h6,9,14-15H,5H2,1-4H3/t6-,9-/m1/s1	Cc1c(O)c(C)c2c(c1O)CO[C@H](C)[C@H]2C	C13H18O3		222.125594436	(3r,4s)-6,8-Dihydroxy-3,4,5,7-tetramethylisochroman	WDGGYGTUDYNFNV	Shikimates and Phenylpropanoids	Coumarins	Isocoumarins	http://www.wikidata.org/entity/Q843136	Penicillium	199764.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']							3	0	5.1654345989227295	1
349	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27139638	WFRLANWAASSSFV-FPLPWBNLSA-N	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h7-8,20H,2-6,9-17H2,1H3,(H,19,21)/b8-7-	CCCCCC/C=C\CCCCCCCC(=O)NCCO	C18H35NO2	pos_2_2proton1ammonium	297.26677936	Palmitoleoyl Ethanolamide	WFRLANWAASSSFV	Fatty acids	Fatty amides	N-acyl ethanolamines (endocannabinoids)	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5	1
346	41	Fatty acids	0.8333333333333334	Sphingolipids	0.6666666666666666	Sphingoid bases	0.6666666666666666	1.0	0.6463167	ISDB	http://www.wikidata.org/entity/Q3746193	AERBNCYCJBRYDG-KSZLIROESA-N	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3/t16-,17+,18-/m0/s1	CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@@H](N)CO	C18H39NO3		317.292994108	Phytosphingosine	AERBNCYCJBRYDG	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	10.085266828536987	1
345	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27088847	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3/t17-,18+/m0/s1	CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO	C18H39NO2	pos_1_1proton	301.298079488	Sphinganine	OTKJDMGTUTTYMP	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	1	6.5	1
344	41	Fatty acids	0.8333333333333334	Sphingolipids	0.6666666666666666	Sphingoid bases	0.6666666666666666	4.0	0.48899457	ISDB	http://www.wikidata.org/entity/Q27139281	BTUSGZZCQZACPT-YYZTVXDQSA-N	InChI=1S/C16H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-16(19)15(17)14-18/h12-13,15-16,18-19H,2-11,14,17H2,1H3/b13-12+/t15-,16+/m0/s1	CCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO	C16H33NO2		271.251129296	Hexadecasphingosine	BTUSGZZCQZACPT	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q132592	Klebsiella pneumoniae	443477.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Betaproteobacteria']	['Burkholderiales']	['Alcaligenaceae']	['Unknown']	['Achromobacter']	['Klebsiella pneumoniae']											0	3	3.455978274345398	1
333	31	Alkaloids	0.5	Peptide alkaloids	0.5	Simple amide alkaloids	0.5	2.0	0.44415194	ISDB	http://www.wikidata.org/entity/Q77382109	ZOKXIFXOULCJPE-SAUXFKQKSA-N	InChI=1S/C13H23NO2/c1-5-7-8-11(4)13(16)14-12(9-15)10(3)6-2/h5,7-8,10,12,15H,6,9H2,1-4H3,(H,14,16)/b7-5+,11-8+/t10-,12-/m0/s1	C/C=C/C=C(\C)C(=O)N[C@@H](CO)[C@@H](C)CC	C13H23NO2		225.172878976	(2E,4E)-2-methyl-hexa-2,4-dienoic acid (2'R,3'S)-allo-isoleucinol amide	ZOKXIFXOULCJPE	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q10399970	Acremonium furcatum	871254.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Bionectriaceae']	['Unknown']	['Acremonium']	['Acremonium furcatum']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	6.2766077518463135	1
330	12	Fatty acids	0.25	Glycerophospholipids	0.25	Glycerophosphocholines	0.25	1.0	0.6595317	ISDB									SECPDKKEUKDCPG							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.638126850128174	1
326	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27117078	CBWALJHXHCJYTE-UHFFFAOYSA-N	InChI=1S/C16H32O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(17)14-16(18)19/h15,17H,2-14H2,1H3,(H,18,19)	CCCCCCCCCCCCCC(O)CC(=O)O	C16H32O3	pos_1_1proton1ammonium	272.235144884	3-Hydroxyhexadecanoic acid	CBWALJHXHCJYTE	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
326	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27158359	ATRNZOYKSNPPBF-UHFFFAOYSA-N	InChI=1S/C14H28O3/c1-2-3-4-5-6-7-8-9-10-11-13(15)12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	CCCCCCCCCCCC(O)CC(=O)O	C14H28O3	pos_1_1proton1ethylamine	244.203844756	3-Hydroxytetradecanoic acid	ATRNZOYKSNPPBF	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
322	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27073732	MUCMKTPAZLSKTL-UHFFFAOYSA-N	InChI=1S/C12H24O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h11,13H,2-10H2,1H3,(H,14,15)	CCCCCCCCCC(O)CC(=O)O	C12H24O3	pos_1_1proton1ethylamine	216.172544628	3-Hydroxydodecanoic acid	MUCMKTPAZLSKTL	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
322	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27158359	ATRNZOYKSNPPBF-UHFFFAOYSA-N	InChI=1S/C14H28O3/c1-2-3-4-5-6-7-8-9-10-11-13(15)12-14(16)17/h13,15H,2-12H2,1H3,(H,16,17)	CCCCCCCCCCCC(O)CC(=O)O	C14H28O3	pos_1_1proton1ammonium	244.203844756	3-Hydroxytetradecanoic acid	ATRNZOYKSNPPBF	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
310	18	Terpenoids	0.03333333333333333	Triterpenoids	0.03333333333333333	Hydroxy fatty acids	0.03333333333333333	1.0	0.4873656	ISDB									ZNQOETZUGRUONW							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.9494624137878418	1
306	61							1.0	0.43804178	ISDB									JEOZLTJHDSKQIT							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.7521671056747437	1
294	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27073732	MUCMKTPAZLSKTL-UHFFFAOYSA-N	InChI=1S/C12H24O3/c1-2-3-4-5-6-7-8-9-11(13)10-12(14)15/h11,13H,2-10H2,1H3,(H,14,15)	CCCCCCCCCC(O)CC(=O)O	C12H24O3	pos_1_1proton1ammonium	216.172544628	3-Hydroxydodecanoic acid	MUCMKTPAZLSKTL	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
294	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15425812	FYSSBMZUBSBFJL-UHFFFAOYSA-N	InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)	CCCCCCCC(O)CC(=O)O	C10H20O3	pos_1_1proton1ethylamine	188.1412445	3-Hydroxydecanoic acid	FYSSBMZUBSBFJL	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
290	-1							1.0	0.46906698	ISDB									LOOVNAROGQVITO							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.876267910003662	1
288	-1							2.0	0.5334951	ISDB	http://www.wikidata.org/entity/Q337188	STECJAGHUSJQJN-FWXGHANASA-N	InChI=1S/C17H21NO4/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10/h2-6,11-16,19H,7-9H2,1H3/t11-,12-,13-,14+,15-,16+/m1/s1	CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12	C17H21NO4		303.147058152		STECJAGHUSJQJN	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q7912606	Valsa sordida	382306.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Valsaceae']	['Unknown']	['Valsa']	['Valsa sordida']		['Eukaryota']	['Fungi']	['Ascomycota']							3	0	5.1339805126190186	1
284	72	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5	10.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27093862	FFEARJCKVFRZRR-SCSAIBSYSA-N	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m1/s1	CSCC[C@@H](N)C(=O)O	C5H11NO2S	pos_1_1proton1acetonitrile	149.051049592	(2R)-2-ammonio-4-(methylsulfanyl)butanoate	FFEARJCKVFRZRR	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
279	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410154	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	3-Hydroxyoctanoic acid	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
278	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.6645068	ISDB	http://www.wikidata.org/entity/Q181354	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H16N2O3S		244.088163372	Biotin	YBJHBAHKTGYVGT	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	8.658027172088623	1
277	27	Alkaloids	0.2	Histidine alkaloids	0.2	Imidazole alkaloids	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q181354	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H16N2O3S	pos_1_1sodium	244.088163372	Biotin	YBJHBAHKTGYVGT	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
275	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.8487529	ISDB	http://www.wikidata.org/entity/Q105115007	IKXVCSKDYINBFT-UHFFFAOYSA-N	InChI=1S/C13H10N2O2/c1-7(16)12-13-9(6-11(17)15-12)8-4-2-3-5-10(8)14-13/h2-6,14H,1H3,(H,15,17)	CC(=O)c1nc(O)cc2c1[nH]c1ccccc12	C13H10N2O2		226.07422756	Sphecoline G	IKXVCSKDYINBFT	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	http://www.wikidata.org/entity/Q10610583	Ophiocordyceps sphecocephala	1041502.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Ophiocordycipitaceae']	['Unknown']	['Ophiocordyceps']	['Ophiocordyceps sphecocephala']		['Eukaryota']	['Fungi']	['Ascomycota']							3	0	6.39501166343689	1
274	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410154	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	3-Hydroxyoctanoic acid	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
272	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410154	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	3-Hydroxyoctanoic acid	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
267	18	Terpenoids	0.03333333333333333	Triterpenoids	0.03333333333333333	Hydroxy fatty acids	0.03333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27088641	KJTLQQUUPVSXIM-UHFFFAOYSA-N	InChI=1S/C6H12O4/c1-6(10,2-3-7)4-5(8)9/h7,10H,2-4H2,1H3,(H,8,9)	CC(O)(CCO)CC(=O)O	C6H12O4	pos_1_1proton1isopropanol	148.073558864	Mevalonate	KJTLQQUUPVSXIM	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
265	18	Terpenoids	0.03333333333333333	Triterpenoids	0.03333333333333333	Hydroxy fatty acids	0.03333333333333333	1.0	0.50252235	ISDB									IIRDTKBZINWQAW							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	2.01008939743042	1
264	45	Terpenoids	0.5	Sesquiterpenoids	0.5	Drimane sesquiterpenoids	0.5	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110168474	SRKDUNRNENAEJS-QJCXCHQMSA-N	InChI=1S/C16H26O4/c1-14(2)6-5-7-15(3)9-8-10(17)20-16(9,4)13(19)11(18)12(14)15/h9,11-13,18-19H,5-8H2,1-4H3/t9-,11-,12+,13+,15-,16+/m1/s1	CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)[C@@H](O)[C@H](O)[C@@H]12	C16H26O4	pos_1_minus1proton2potassium	282.183109312	Sterebin O	SRKDUNRNENAEJS	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1
263	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4	3.0	0.45700237	ISDB	http://www.wikidata.org/entity/Q27136932	MYFMARDICOWMQP-YUMQZZPRSA-N	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1	CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	C11H20N2O5		260.13722174000003	gamma-Glu-leu	MYFMARDICOWMQP	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']			['Saccharomycetaceae']		['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	8.828009486198425	1
