formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C5H14NO4P	[M + H]+	C5H15NO4P+	0.596	0.429	43.452	43.452	0.000	8	0.181	4.651	4.651	2.738		184.074	361	6.021	695995043413839168	695994671290978964	691	
1	C7H13NO5	[M - H2O + H]+	C7H12NO4+	1.000	0.333	79.947	77.448	2.499	17	0.729	2.628	2.815	-103462.130		174.076	361	6.022	695995001739233213	695994671341310620	693	
1	C8H16N2O4	[M - H2O + H]+	C8H15N2O3+	1.000	0.333	147.550	145.536	2.014	20	0.508	1.294	3.620	-96254.795		187.108	361	6.022	695994996676708052	695994671366476448	694	
1	C9H13NO5	[M - H2O + H]+	C9H12NO4+	1.000	0.333	128.439	128.439	0.000	19	0.355	2.309	2.515	-90924.667		198.077	361	6.023	695994980780295137	695994671395836580	695	
1	C13H18N4O7	[M + K]+	C13H18KN4O7+	1.000	1.000	149.282	149.282	0.000	35	0.537	2.623	2.883	-2.669		381.080	362	6.037	695995027207048061	695994671433585320	696	
1	C11H19N5O3	[M - H2O + H]+	C11H18N5O2+	0.986	0.333	100.877	97.797	3.081	31	0.743	2.295	3.288	-71433.125		252.145	362	6.041	695995023591557870	695994671458751148	697	
1	C13H18N4O7	[M + Na]+	C13H18N4NaO7+	1.000	1.000	55.108	49.828	5.280	22	0.868	-2.721	2.721	-1.944		365.106	363	6.052	695995034006015030	695994671521665712	698	
1	C13H13N5O3S	[M + H3N + H]+	C13H17N6O3S+	0.470	0.263	45.680	45.326	0.355	21	0.573	3.764	3.764	9.445		337.111	364	6.059	695995047599754619	695994671551025844	699	
1	C11H25NO7	[M - H2O + H]+	C11H24NO6+	1.000	0.333	89.838	87.634	2.204	20	0.557	1.347	2.954	-67665.723		266.160	364	6.075	695995025298639691	695994671601357496	700	
1	C11H25NO7	[M - H2O + H]+	C11H24NO6+	0.875	0.331	58.223	55.870	2.353	17	0.680	4.235	4.235	-67665.522		266.160	365	6.082	695994986656515282	695994671634911932	701	
1	C13H18N4O9	[M + H]+	C13H19N4O9+	0.659	0.332	45.693	43.177	2.516	19	0.738	1.663	3.426	1.534		375.115	366	6.092	695995011335801237	695994671668466368	702	
1	C11H13F3N4O4	[M - H2O + H]+	C11H12F3N4O3+	0.953	0.328	63.965	59.393	4.571	22	0.682	1.076	3.099	-59037.036		305.085	367	6.109	695995071121412244	695994671697826500	703	
1	C12H22N4O4	[M - H2O + H]+	C12H21N4O3+	0.998	0.333	70.062	70.062	0.000	15	0.565	0.458	1.753	-66912.449		269.161	367	6.121	695995041559956760	695994671756546764	705	
1	C9H16N2O6	[M - H2O + H]+	C9H15N2O5+	1.000	0.333	44.656	44.656	0.000	8	0.410	3.910	3.910	-77933.167		231.098	367	6.121	695994987847697697	695994671781712592	706	
1	C10H11F6N3O3Si	[M + H3N + H]+	C10H15F6N4O3Si+	0.909	0.317	52.528	50.397	2.131	28	0.564	-1.855	3.211	-4.389		381.080	367	6.122	695995003479869498	695994671815267028	707	
1	C5H11NO3S	[M + Na]+	C5H11NNaO3S+	0.992	1.000	18.178	18.178	0.000	5	0.230	3.472	3.919	1.862		188.036	368	6.125	695994981317166071	695994671727186632	704	
1	C11H21N5O5	[M - H2O + H]+	C11H20N5O4+	0.774	0.333	73.657	73.657	0.000	17	0.729	4.073	4.073	-62939.032		286.151	368	6.128	695994994650859131	695994671848821464	708	
1	C22H28N8O5S	[M + K]+	C22H28KN8O5S+	0.823	0.793	57.469	57.469	0.000	28	0.654	-0.667	1.335	0.477		555.154	368	6.129	695995109981639213	695994671878181596	709	
1	C10H17FN2O5	[M - H2O + H]+	C10H16FN2O4+	1.000	0.333	109.299	106.551	2.747	25	0.628	1.876	3.765	-72883.891		247.109	368	6.137	695995067946324056	695994671907541728	710	
1	C7H11NO3	[M + H3N + H]+	C7H15N2O3+	0.506	0.333	73.456	73.456	0.000	7	0.380	2.425	2.425	2.862		175.108	368	6.138	695995012023667141	695994671949484772	711	
1	C4H10NO6	[M - H2O + H]+	C4H9NO5+	0.999	0.000	7.388	7.388	0.000	2	0.179	2.781	2.781	-119232.725		151.048	370	6.160	695994996991280891	695994671978844904	712	
1	C5H10N2O3	[M + Na]+	C5H10N2NaO3+	1.000	1.000	54.076	54.076	0.000	6	0.719	1.058	1.058	3.532		169.059	370	6.161	695995058890821361	695994672020787948	713	
1	C9H20N4O5	[M - H2O + H]+	C9H19N4O4+	0.999	0.333	60.303	60.303	0.000	10	0.734	3.198	3.198	-72873.685		247.141	370	6.168	695995038695247037	695994672066925296	714	
1	C5H9NO4	[M - H2O + H]+	C5H8NO3+	1.000	0.333	68.181	64.120	4.062	9	0.738	2.648	4.181	-138487.049		130.050	370	6.171	695994995728795299	695994672188560120	716	
1	C4H7NO2	[M - H2O + H]+	C4H6NO+	1.000	0.331	3.009	0.798	2.211	0	0.000	5.506	5.506	-214293.328		84.045	370	6.171	695995064569909278	695994672134034164	715	
1	C12H22O11	[M + Na]+	C12H22NaO11+	0.970	0.516	33.193	28.406	4.787	14	0.708	1.188	2.038	1.911		365.106	370	6.175	695994992960554565	695994672272446204	717	
1	C24H44O22	[M + Na]+	C24H44NaO22+	1.000	0.997	28.662	23.673	4.989	3	0.761	1.462	1.689	0.914		707.222	371	6.179	695995007229577413	695994672318583552	718	
1	C13H16N4O6	[M + H]+	C13H17N4O6+	0.365	0.043	77.668	74.950	2.717	20	0.331	-1.568	3.610	-3.662		325.113	371	6.180	695995014041127400	695994672343749380	719	
1	C13H23N5O8	[M - H2O + H]+	C13H22N5O7+	0.999	0.333	43.316	43.316	0.000	18	0.775	2.672	2.908	-50012.107		360.150	371	6.184	695995017421736481	695994672364720904	720	
1	C10H15F3N4O4	[M + Na]+	C10H15F3N4NaO4+	0.999	0.999	38.453	36.143	2.310	28	0.612	3.592	3.644	4.744		335.095	374	6.227	695995022962412222	695994672389886732	721	
1	C12H12FN3O6	[M - H2O + H]+	C12H11FN3O5+	0.979	0.050	24.116	24.116	0.000	7	0.089	-1.765	2.403	-60836.436		296.067	374	6.241	695994991962310119	695994672440218388	723	
1	C5H13NO	[M + H]+	C5H14NO+	1.000	0.500	2.143	2.143	0.000	1	0.992	4.124	4.124	3.934		104.107	374	6.241	695995016821951005	695994672415052560	722	
1	C8H20NO6P	[M + H]+	C8H21NO6P+	0.999	0.073	73.282	71.718	1.564	11	0.888	2.733	2.733	2.672		258.111	375	6.246	695995020164811386	695994672469578520	724	
1	C15H14N4O3	[M + H3N + H]+	C15H18N5O3+	0.494	0.166	42.138	38.528	3.610	13	0.232	2.078	2.856	-1.695		316.140	376	6.259	695995000992647015	695994672494744348	725	
1	C4H3BN2OS	[M + H3N + H]+	C4H7BN3OS+	0.779	0.269	10.883	10.883	0.000	6	0.102	-2.104	7.020	-0.847		155.043	377	6.279	695994983045219395	695994672528298784	726	
1	C4H10N2O4	[M - H2O + H]+	C4H9N2O3+	1.000	0.333	38.523	38.523	0.000	5	0.281	4.594	4.594	-135352.851		133.061	377	6.283	695995019690855030	695994672553464612	727	
1	C14H18N6O4S2	[M - H2O + H]+	C14H17N6O3S2+	0.990	0.189	20.397	17.451	2.945	12	0.217	5.310	5.310	-47262.877		381.079	377	6.292	695995049277476276	695994672587019048	728	
1	C11H23N3O6	[M - H2O + H]+	C11H22N3O5+	0.999	0.310	68.806	68.806	0.000	14	0.390	2.024	2.806	-65218.089		276.156	378	6.304	695995001374328732	695994672662516528	730	
1	C6H14ClNO3	[M + H]+	C6H15ClNO3+	0.829	0.050	33.676	33.676	0.000	7	0.497	1.785	1.918	0.937		184.074	378	6.307	695995009146374453	695994672633156396	729	
1	C10H17FN2O5	[M - H2O + H]+	C10H16FN2O4+	0.991	0.219	50.144	47.153	2.991	13	0.429	2.219	3.246	-72884.629		247.109	379	6.316	695995056936275637	695994672708653876	731	
1	C9H17BN4O3S	[M - H2O + H]+	C9H16BN4O2S+	0.933	0.001	53.049	53.049	0.000	19	0.695	-0.068	1.848	-70877.070		254.112	379	6.318	695995015089703420	695994672767374136	732	
1	C9H17N3O4	[M + K]+	C9H17KN3O4+	0.862	0.889	65.599	65.599	0.000	13	0.396	3.018	3.018	1.281		270.085	379	6.319	695994995087066767	695994672834483012	735	
1	C9H16N2O5	[M - H2O + H]+	C9H15N2O4+	0.993	0.333	69.352	69.352	0.000	10	0.675	3.150	3.150	-83728.050		215.103	379	6.319	695995020240308874	695994672792539964	733	
1	C9H19N3O5	[M - H2O + H]+	C9H18N3O4+	1.000	0.333	94.605	94.605	0.000	15	0.541	2.633	2.633	-77586.325		232.130	379	6.319	695995036145110091	695994672813511488	734	
1	C5H9NO4	[M - H2O + H]+	C5H8NO3+	1.000	0.333	18.339	18.339	0.000	3	0.490	2.733	2.733	-138486.567		130.050	379	6.321	695995012870916555	695994672863843144	736	
1	C13H19N5O5	[M + H3N + H]+	C13H23N6O5+	0.995	0.247	100.604	99.752	0.852	23	0.463	0.488	3.378	-0.246		343.172	379	6.321	695995027412568983	695994672884814668	737	
1	C14H18O7	[M + H3N + H]+	C14H22NO7+	1.000	0.333	56.049	51.792	4.257	10	0.230	3.351	3.692	1.934		316.140	380	6.332	695995006118086820	695994672914174800	738	
1	C18H17NO8	[M + H3N + H]+	C18H21N2O8+	0.972	0.007	53.266	50.778	2.489	27	0.602	0.229	3.484	-6.415		393.127	380	6.333	695995052704222799	695994672939340628	739	
1	C3H8FNO4	[M - H2O + H]+	C3H7FNO3+	0.787	0.205	26.745	26.745	0.000	5	0.196	-4.960	4.960	-145205.476		124.040	381	6.349	695994984156709978	695994672964506456	740	
1	C12H17NO8	[M - H2O + H]+	C12H16NO7+	0.513	0.333	90.962	88.554	2.408	14	0.862	5.474	6.263	-62953.122		286.092	381	6.349	695994987260495115	695994672998060892	741	
1	C25H28N4O8S	[M - H2O + H]+	C25H27N4O7S+	0.509	0.333	28.111	28.111	0.000	25	0.538	1.271	2.492	-34166.651		527.159	381	6.358	695995073692520633	695994673060975456	742	
1	C14H18N6O4S2	[M - H2O + H]+	C14H17N6O3S2+	0.987	0.333	26.129	26.129	0.000	17	0.304	-0.466	1.971	-47263.069		381.079	382	6.373	695995082777383242	695994673094529892	743	
1	C12H22O11	[M + Na]+	C12H22NaO11+	1.000	0.994	42.082	38.023	4.058	11	0.629	0.970	2.321	1.993		365.106	383	6.376	695995084971004286	695994673174221672	744	
1	C12H22O11	[M + H3N + H]+	C12H26NO11+	0.796	0.330	98.641	95.949	2.692	21	0.787	2.063	3.184	-0.075		360.150	383	6.385	695995024107457286	695994673207776108	745	
1	C13H13N3O6	[M + H3N + H]+	C13H17N4O6+	0.993	0.026	66.293	63.316	2.976	15	0.302	2.740	3.588	-3.816		325.113	383	6.387	695995010136230278	695994673266496372	747	
1	C6H12O6	[M - H2O + H]+	C6H11O5+	0.991	0.484	34.890	34.890	0.000	3	0.295	4.215	4.215	-110448.803		163.061	383	6.388	695995003073021922	695994673241330544	746	
1	C24H44O22	[M + Na]+	C24H44NaO22+	1.000	0.970	22.701	17.495	5.206	2	0.794	0.224	0.886	0.758		707.222	383	6.390	695995003790248013	695994673300050808	748	
1	C13H25NO9	[M - H2O + H]+	C13H24NO8+	0.986	0.333	35.277	32.580	2.697	10	0.711	1.372	2.777	-55905.656		322.150	384	6.397	695994986471965888	695994673329410940	749	
1	C9H12N2O4	[M + H3N + H]+	C9H16N3O4+	0.994	0.333	114.006	114.006	0.000	24	0.648	1.141	3.391	2.032		230.114	384	6.400	695995058580442845	695994673367159680	750	
1	C9H13NO5	[M + H3N + H]+	C9H17N2O5+	1.000	0.333	98.750	98.750	0.000	22	0.514	1.664	5.573	1.553		233.114	385	6.417	695994987101111541	695994673392325508	751	
1	C4H9NO3	[M - H2O + H]+	C4H8NO2+	1.000	0.333	33.085	33.085	0.000	4	0.939	3.234	3.930	-176476.544		102.055	386	6.429	695995024266840859	695994673492988816	754	
1	C5H9NO4	[M - H2O + H]+	C5H8NO3+	1.000	0.281	37.000	34.637	2.364	4	0.519	3.305	3.305	-138486.961		130.050	386	6.433	695995064888676390	695994673425879944	752	
1	C4H7NO2	[M - H2O + H]+	C4H6NO+	1.000	0.290	2.946	0.830	2.116	0	0.000	4.697	4.697	-214293.473		84.045	386	6.434	695995031694953450	695994673467822988	753	
1	C5H6O4	[M + H3N + H]+	C5H10NO4+	0.996	0.333	69.177	67.045	2.132	5	0.867	3.274	3.274	2.335		148.061	386	6.435	695995061428375358	695994673530737556	755	
1	C6H8O4	[M - H2O + H]+	C6H7O3+	1.000	0.499	26.732	26.732	0.000	3	0.324	2.850	2.850	-141767.882		127.039	387	6.456	695994980541219795	695994673572680600	756	
1	C7H20O5PSi2	[M + H3N + H]+	C7H24NO5PSi2+	0.958	0.000	51.982	51.982	0.000	13	0.631	2.045	2.188	-1.173		289.092	387	6.456	695995013168712158	695994673627206556	757	
1	C13H20NO7	[M + Na]+	C13H20NNaO7+	0.908	0.851	70.698	65.584	5.114	22	0.565	3.940	4.134	-0.823		325.113	387	6.458	695994991475770816	695994673673343904	758	
1	C4H12NO2	[M + K]+	C4H12KNO2+	0.981	0.997	24.476	23.203	1.273	3	0.674	3.829	3.829	-0.908		145.050	388	6.459	695994990460749221	695994673836921768	760	
1	C12H22O11	[M + H3N + H]+	C12H26NO11+	0.792	0.305	119.876	114.766	5.110	27	0.796	2.524	3.428	0.758		360.150	388	6.459	695995050921643496	695994673782395812	759	
1	C4H10N3O5	[M - H2O + H]+	C4H9N3O4+	0.591	0.333	78.090	78.090	0.000	12	0.365	1.457	5.058	-110441.692		163.061	388	6.459	695995000850040661	695994673866281900	761	
1	C11H16N2O6	[M + H3N + H]+	C11H20N3O6+	0.850	0.333	72.047	70.225	1.822	17	0.749	1.134	2.109	2.096		290.135	388	6.467	695995032957439010	695994673941779380	763	
1	C5H14NO4P	[M + H]+	C5H15NO4P+	0.887	0.500	78.896	78.896	0.000	12	0.678	2.994	2.994	2.901		184.074	388	6.473	695995063605219259	695994673904030640	762	
1	C10H17FN2O5	[M - H2O + H]+	C10H16FN2O4+	1.000	0.333	28.921	28.921	0.000	7	0.410	0.324	2.355	-72884.672		247.109	391	6.515	695995060425936665	695994674008888248	764	
1	C14H18N6O4S2	[M - H2O + H]+	C14H17N6O3S2+	0.992	0.052	21.308	19.236	2.072	12	0.196	1.463	3.598	-47262.932		381.079	391	6.517	695995072241291430	695994674055025596	765	
1	C13H18N4O7	[M + Na]+	C13H18N4NaO7+	0.998	0.999	46.079	42.618	3.462	19	0.720	0.232	1.737	-1.834		365.106	391	6.520	695995020630379161	695994674130523072	766	
1	C13H18N4O7	[M + H3N + H]+	C13H22N5O7+	0.982	0.332	97.121	94.224	2.898	24	0.750	3.266	3.660	-3.344		360.150	392	6.538	695995031325854675	695994674193437640	768	
1	C10H23BClN3O5S	[M - H2O + H]+	C10H22BClN3O4S+	0.953	0.333	78.009	78.009	0.000	32	0.739	1.377	2.909	-55402.317		325.113	392	6.538	695995081435205942	695994674168271812	767	
1	C6H12O6	[M - H2O + H]+	C6H11O5+	0.999	0.500	34.965	34.965	0.000	3	0.374	2.479	2.479	-110449.518		163.061	392	6.539	695995003345651752	695994674222797772	769	
1	C24H44O22	[M + Na]+	C24H44NaO22+	1.000	0.809	16.434	16.434	0.000	1	0.822	0.462	0.462	0.023		707.222	392	6.539	695995026993138539	695994674243769296	770	
1	C6H7F3N2O	[M + H3N + H]+	C6H11F3N3O+	0.574	0.333	68.569	66.800	1.769	13	0.293	1.597	3.957	2.458		198.085	394	6.571	695995025084730141	695994674273129428	771	
1	C6H12N2O4	[M - H2O + H]+	C6H11N2O3+	1.000	0.333	22.092	22.092	0.000	3	0.337	3.807	3.807	-113214.948		159.077	395	6.575	695995017648228920	695994674302489560	772	
1	C15H14F2NO4	[M - H2O + H]+	C15H13F2NO3+	0.990	0.251	56.586	54.905	1.682	21	0.389	-6.148	6.148	-61455.605		293.085	395	6.582	695995011654568368	695994674331849692	773	
1	C19H22N8O7	[M + Na]+	C19H22N8NaO7+	0.873	0.987	45.999	42.789	3.210	26	0.819	-1.431	2.798	-3.994		497.148	396	6.594	695995074594296045	695994674369598432	774	
1	C23H28N4O7S	[M + Na]+	C23H28N4NaO7S+	0.956	0.993	31.661	31.661	0.000	30	0.723	-0.222	2.457	2.863		527.159	397	6.614	695995104508072454	695994674398958564	775	
1	C14H18N6O4S2	[M - H2O + H]+	C14H17N6O3S2+	0.979	0.079	15.674	12.534	3.140	7	0.136	0.324	3.598	-47262.602		381.080	398	6.641	695995060279136010	695994674453484520	776	
1	C24H34N6O10	[M + Na]+	C24H34N6NaO10+	1.000	1.000	41.326	39.438	1.888	28	0.927	-0.933	2.199	3.900		589.225	398	6.641	695995040062590193	695994674482844652	777	
1	C14H19FN4O3S	[M + Na]+	C14H19FN4NaO3S+	0.950	0.999	50.183	47.010	3.173	32	0.811	0.711	2.152	1.889		365.106	399	6.642	695995083897262445	695994674566730736	778	
1	C15H28O13	[M + Na]+	C15H28NaO13+	0.988	0.992	21.308	18.397	2.911	6	0.565	1.836	3.461	1.590		439.143	399	6.656	695995003278542866	695994674604479476	779	
1	C8H15N3O2	[M + H3N + H]+	C8H19N4O2+	0.908	0.333	66.769	62.866	3.902	17	0.673	3.636	4.237	2.598		203.151	401	6.682	695995074061619430	695994674667394040	780	
1	C12H20ClN2O4	[M + K]+	C12H20ClKN2O4+	0.510	0.215	31.084	31.084	0.000	13	0.660	-0.298	2.849	-2.781		330.073	401	6.688	695995003198851059	695994674730308608	782	
1	C10H14N2O6S	[M + H3N + H]+	C10H18N3O6S+	1.000	0.333	85.272	83.094	2.178	24	0.572	2.716	3.815	1.257		308.091	401	6.688	695995050099559879	695994674705142780	781	
1	C13H18N4O7	[M + H3N + H]+	C13H22N5O7+	0.985	0.024	104.353	99.395	4.958	30	0.625	3.133	3.552	-3.622		360.150	405	6.752	695994997578483468	695994674826777612	785	
1	C11H18N4O6	[M + Na]+	C11H18N4NaO6+	0.472	0.290	62.726	59.290	3.435	24	0.635	0.819	4.634	3.030		325.113	405	6.752	695995046421155175	695994674793223176	784	
1	C13H18N4O7	[M + Na]+	C13H18N4NaO7+	0.935	0.965	41.979	36.876	5.103	16	0.577	-1.563	2.113	-1.861		365.106	405	6.755	695995004733966458	695994674864526352	786	
1	C6H12O6	[M - H2O + H]+	C6H11O5+	0.999	0.500	34.200	34.200	0.000	3	0.565	5.661	5.661	-110449.109		163.061	405	6.756	695995052645502521	695994674755474436	783	
1	C16H19ClN4O4S	[M - H2O + H]+	C16H18ClN4O3S+	0.564	0.329	43.892	43.892	0.000	19	0.372	1.074	2.467	-47258.887		381.079	405	6.756	695995061973634934	695994674902275092	787	
1	C24H34N6O10	[M + Na]+	C24H34N6NaO10+	1.000	0.992	25.027	21.668	3.359	12	0.895	1.565	1.565	3.578		589.225	405	6.758	695995067443007558	695994674927440920	788	
1	C10H18N2O6	[M - H2O + H]+	C10H17N2O5+	0.968	0.333	69.801	69.801	0.000	14	0.601	2.111	3.942	-73475.485		245.114	406	6.759	695994991714846162	695994674952606748	789	
1	C6H10O5	[M - H2O + H]+	C6H9O4+	1.000	0.489	22.355	22.355	0.000	2	0.368	6.427	6.427	-124167.250		145.050	406	6.760	695994984982987903	695994674977772576	790	
1	C25H28N4O8S	[M - H2O + H]+	C25H27N4O7S+	0.450	0.316	28.966	28.966	0.000	22	0.737	-1.531	2.071	-34167.220		527.159	406	6.769	695995111860687444	695994675002938404	791	
1	C12H27N5O4	[M - H2O + H]+	C12H26N5O3+	0.968	0.333	114.644	111.214	3.430	28	0.637	1.991	2.769	-62491.252		288.203	411	6.858	695994988992742755	695994675028104232	792	
1	C23H28N4O7S	[M + H3N + H]+	C23H32N5O7S+	0.837	0.249	58.917	58.917	0.000	20	0.582	-1.577	4.709	3.187		522.203	413	6.880	695995055413743235	695994675053270060	793	
1	C11H18N4O6	[M + Na]+	C11H18N4NaO6+	0.739	0.945	54.788	54.788	0.000	15	0.659	2.752	2.752	4.352		325.113	413	6.882	695995022433929900	695994675187487804	797	
1	C36H64O32	[M + Na]+	C36H64NaO32+	1.000	0.332	16.502	11.042	5.459	2	0.754	0.756	0.756	0.668		1031.328	413	6.882	695994992545318449	695994675078435888	794	
1	C11H20N2O6	[M - H2O + H]+	C11H19N2O5+	0.999	0.333	75.500	73.126	2.374	19	0.723	1.469	1.988	-69501.922		259.129	413	6.883	695995030763817920	695994675107796020	795	
1	C34H48O17	[M + Na]+	C34H48NaO17+	0.082	0.186	8.194	8.194	0.000	1	0.748	-0.772	0.772	0.518		751.279	413	6.884	695995040674958596	695994675137156152	796	
1	C23H28N4O7S	[M + K]+	C23H28KN4O7S+	0.724	0.398	28.812	24.155	4.657	22	0.349	0.225	2.355	3.151		543.133	413	6.884	695995073856098506	695994675221042240	798	
1	C18H32O16	[M + Na]+	C18H32NaO16+	1.000	0.952	42.815	36.885	5.929	9	0.507	0.567	1.481	1.241		527.159	413	6.890	695994998153103137	695994675292345412	799	
1	C10H24N2O4	[M - H2O + H]+	C10H23N2O3+	0.951	0.333	32.943	32.943	0.000	7	0.772	1.936	2.493	-82173.293		219.171	416	6.926	695995060765675322	695994675325899848	800	
1	C18H32O16	[M + Na]+	C18H32NaO16+	1.000	0.065	28.946	25.437	3.509	8	0.480	0.432	1.291	0.748		527.159	418	6.969	695995077094101266	695994675351065676	801	
1	C7H18ClFN4O4S	[M - H2O + H]+	C7H17ClFN4O3S+	0.403	0.330	30.923	30.923	0.000	11	0.835	1.835	2.124	-61878.189		291.069	420	7.004	695995062116241286	695994675422368848	802	
1	C10H24N2O4	[M - H2O + H]+	C10H23N2O3+	0.945	0.333	28.177	28.177	0.000	5	0.772	2.978	3.546	-82173.342		219.171	423	7.046	695994985335309466	695994675476894804	803	
1	C7H8N2O2	[M + H3N + H]+	C7H12N3O2+	0.690	0.333	72.323	68.957	3.366	15	0.851	3.953	4.331	4.039		170.093	423	7.050	695995003224016899	695994675585946712	804	
1	C6H6N2	[M + H3N + H]+	C6H10N3+	0.510	0.002	36.128	33.763	2.365	4	0.159	-0.364	3.919	2.226		124.087	423	7.050	695995048287620503	695994675648861276	805	
1	C36H64O32	[M + Na]+	C36H64NaO32+	1.000	0.932	16.442	10.380	6.062	2	0.717	0.869	0.869	0.795		1031.328	423	7.051	695995001605015463	695994675703387232	806	
1	C21H23F3N6O3	[M + Na]+	C21H23F3N6NaO3+	0.619	0.791	112.854	109.968	2.886	29	0.679	-1.925	3.647	-3.354		487.166	423	7.055	695995092214567350	695994675741135972	807	
1	C23H28N4O7S	[M + H3N + H]+	C23H32N5O7S+	0.398	0.333	82.319	79.041	3.278	24	0.801	2.613	2.977	2.689		522.203	423	7.056	695995044462415186	695994675812439144	808	
1	C16H21NO8	[M + Na]+	C16H21NNaO8+	0.791	0.992	66.368	61.150	5.218	29	0.754	0.733	2.362	0.721		378.116	423	7.058	695995069850538116	695994675934073968	810	
1	C11H16BF2N3O4	[M + Na]+	C11H16BF2N3NaO4+	0.950	0.945	92.010	92.010	0.000	36	0.780	-1.540	3.576	-0.200		325.113	423	7.058	695995056051277464	695994675980211316	811	
1	C6H14ClNO3	[M + H]+	C6H15ClNO3+	0.992	0.484	22.755	22.755	0.000	7	0.174	2.155	2.155	1.128		184.074	424	7.058	695994996353746623	695994675858576492	809	
1	C18H32O16	[M + Na]+	C18H32NaO16+	0.999	0.883	48.182	42.987	5.195	15	0.637	0.177	1.960	1.222		527.159	424	7.065	695995039789960414	695994676072486008	812	
1	C23H28N4O7S	[M + K]+	C23H28KN4O7S+	0.719	0.636	39.782	35.954	3.828	26	0.482	1.701	2.146	3.299		543.133	424	7.065	695995086061523346	695994676122817660	813	
1	C7H14BN3O4S	[M - H2O + H]+	C7H13BN3O3S+	0.660	0.333	18.634	18.634	0.000	4	0.500	2.270	2.270	-78622.605		229.080	425	7.086	695995067329761332	695994676168955008	814	
1	C7H13N3O2	[M + H3N + H]+	C7H17N4O2+	0.999	0.333	76.140	73.879	2.261	17	0.778	-0.360	2.297	2.368		189.135	427	7.110	695995056651062953	695994676194120836	815	
1	C9H22N2O3	[M - H2O + H]+	C9H21N2O2+	1.000	0.333	72.412	70.194	2.219	15	0.724	1.256	2.135	-95211.222		189.160	433	7.216	695994989059851640	695994676265424008	816	
1	C21H23F3N6O3	[M + Na]+	C21H23F3N6NaO3+	0.998	1.000	103.100	99.968	3.132	33	0.628	2.249	3.452	-3.436		487.166	433	7.216	695995053350145628	695994676298978444	817	
1	C6H13NO3	[M - H2O + H]+	C6H12NO2+	1.000	0.333	12.252	12.252	0.000	1	0.103	3.030	3.030	-138448.974		130.086	433	7.216	695994994587944568	695994676324144272	818	
1	C9H20N2O4	[M - H2O + H]+	C9H19N2O3+	0.871	0.333	73.360	71.264	2.096	10	0.618	3.550	5.047	-88656.554		203.140	433	7.217	695994980377641927	695994676361893012	819	
1	C36H64O32	[M + Na]+	C36H64NaO32+	1.000	0.782	15.174	9.281	5.894	1	0.762	0.685	0.685	1.289		1031.329	433	7.218	695995062875410333	695994676420613272	820	
1	C27H29ClN2O7S	[M - H2O + H]+	C27H28ClN2O6S+	0.998	0.332	32.718	32.718	0.000	23	0.391	-1.080	2.820	-33164.679		543.133	433	7.223	695995181951701654	695994676466750620	821	
1	C18H32O16	[M + Na]+	C18H32NaO16+	0.997	0.309	45.701	43.048	2.654	21	0.688	1.423	2.123	1.298		527.159	434	7.226	695995111143461439	695994676575802528	822	
1	C8H20N2O3	[M - H2O + H]+	C8H19N2O2+	1.000	0.333	88.678	88.678	0.000	12	0.590	4.169	4.169	-102833.176		175.144	434	7.227	695995008496257323	695994676676465832	824	
1	C14H17F3N2O2	[M + Na]+	C14H17F3N2NaO2+	0.988	0.997	74.488	70.965	3.523	25	0.638	0.765	3.912	-1.178		325.113	434	7.227	695995009720994143	695994676634522788	823	
1	C23H28N4O7S	[M + H3N + H]+	C23H32N5O7S+	0.489	0.293	62.894	59.835	3.059	26	0.845	1.525	2.722	2.593		522.203	434	7.232	695995051458514448	695994676739380396	825	
1	C36H41N3O11	[M + K]+	C36H41KN3O11+	0.942	0.952	14.257	13.271	0.986	16	0.398	-0.671	2.666	1.538		730.238	436	7.267	695995006067755159	695994676789712048	826	
1	C9H22N2O4	[M - H2O + H]+	C9H21N2O3+	0.925	0.333	181.392	178.966	2.426	26	0.722	8.258	8.258	-87788.634		205.155	440	7.332	695995009469335894	695994676823266484	827	
1	C11H20N4O3	[M + H3N + H]+	C11H24N5O3+	0.568	0.333	102.997	100.430	2.567	21	0.586	1.749	2.754	1.218		274.188	440	7.338	695995079723929893	695994676852626616	828	
1	C8H16N2O5	[M - H2O + H]+	C8H15N2O4+	1.000	0.333	51.543	51.543	0.000	10	0.273	2.765	3.904	-88675.409		203.103	442	7.367	695995061503872847	695994676881986748	829	
1	C11H25N3O4	[M - H2O + H]+	C11H24N3O3+	0.916	0.333	96.697	95.056	1.641	18	0.602	1.635	3.453	-73157.770		246.182	443	7.383	695995038154181763	695994676928124096	830	
1	C34H38N2O11	[M + K]+	C34H38KN2O11+	0.992	0.978	40.098	40.098	0.000	20	0.447	2.092	2.253	1.076		689.211	444	7.395	695995096408871374	695994677012010180	831	
1	C6H9N3O2	[M + Na]+	C6H9N3NaO2+	1.000	1.000	36.066	36.066	0.000	5	0.337	2.301	2.301	1.251		178.059	448	7.470	695995002234161100	695994677100090568	832	
